itemcode,catcode,category,subcat,ssubcat,company,mbrand,brand,sku,packtype,base_pack,multipack,flavor,color,wght,uom,hpkcnv,msu,launchdate,qty,mrp,status,factcode,activeitem,active,nepalcomm,flag,audittype,price_seg,filter_seg,DELYM
20110041,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP,7 UP,CAN 330 ML,CAN,330.000 ML, ,LEMON,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110043,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,PET 1500 ML,PET,1500.000 ML, ,LEMON,,1500.0,ML,0,0,0.0,1500.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110046,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,CAN 330 ML,CAN,330.000 ML, ,LEMON,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110052,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,RGB 250 ML,RGB,250.000 ML, ,LEMON,,250.0,ML,0,0,0.0,250.0,0.0,,,Y,ACTIVE,,0,2,,,
20110064,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,YES P. LTD.-SINGAPORE,7 UP,7 UP,CAN 330 ML,CAN,330.000 ML, ,LEMON,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110001,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AL-AIN NATIONAL JUICE-UAE,APPLE,APPLE,TPK 250 ML-AL,TPK,250.000 ML, ,APPLE,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
40111001,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,AQUA MINERAL NEPAL LTD.- NEPAL,AQUA HUNDRED,AQUA HUNDRED,PET 1000 ML,PET,1000.000 ML, ,,,1000.0,ML,0,0,0.0,1000.0,0.0,,,Y,ACTIVE,,0,2,,,
40111010,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,HIMALAYAN AQUA MINERAL - NEPAL,BAILLEY,BAILLEY,PET 1000 ML,PET,1000.000 ML, ,,,1000.0,ML,0,0,0.0,1000.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
40111011,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,HIMALAYAN AQUA MINERAL - NEPAL,BAILLEY,BAILLEY,PET 500 ML,PET,500.000 ML, ,,,500.0,ML,0,0,0.0,500.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
40111004,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BISLERI NEPAL PVT. LTD.- NEPAL,BISLERI,BISLERI,PET 1000 ML,PET,1000.000 ML, ,,,1000.0,ML,0,0,0.0,1000.0,0.0,,,Y,ACTIVE,,0,2,,,
40111005,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BISLERI NEPAL PVT. LTD.- NEPAL,BISLERI,BISLERI,PET 2000 ML,PET,2000.000 ML, ,,,2000.0,ML,0,0,0.0,2000.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
40111006,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BISLERI NEPAL PVT. LTD.- NEPAL,BISLERI,BISLERI,PET 500 ML,PET,500.000 ML, ,,,500.0,ML,0,0,0.0,500.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110038,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,NATIONAL REFRESHMENT -UAE,CANADA DRY,CANADA DRY,TONIC WATER CAN 330 ML,CAN,330.000 ML, ,SODA,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110086,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,NATIONAL REFRESHMENT -UAE,CANADA DRY,CANADA DRY,CLUB SODA CAN 330 ML,CAN,330.000 ML, ,SODA,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110008,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,RGB 250 ML,RGB,250.000 ML, ,COLA,,250.0,ML,0,0,0.0,250.0,0.0,,,Y,ACTIVE,,0,2,,,
20110022,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-MALAYSIA,COCA-COLA,COCA-COLA,PET 1500 ML,PET,1500.000 ML, ,COLA,,1500.0,ML,0,0,0.0,1500.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110029,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-MALAYSIA,COCA-COLA,COCA-COLA,PET 500 ML,PET,500.000 ML, ,COLA,,500.0,ML,0,0,0.0,500.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110058,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,THE COCACOLA COMPANY-CHINA,COCA-COLA,COCA-COLA,PET 1250 ML,PET,1250.000 ML, ,COLA,,1250.0,ML,0,0,0.0,1250.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110059,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,THE COCACOLA COMPANY-UAE,COCA-COLA,COCA-COLA,CAN 150 ML,CAN,150.000 ML, ,COLA,,150.0,ML,0,0,0.0,150.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110062,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,THE COCACOLA COMPANY-CHINA,COCA-COLA,COCA-COLA,CAN 355 ML,CAN,355.000 ML, ,COLA,,355.0,ML,0,0,0.0,355.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110069,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AL-AIN NATIONAL JUICE-UAE,COCK TAIL DRINK,COCK TAIL DRINK,TPK 125 ML-AL,TPK,125.000 ML, ,MIXED FRUIT,,125.0,ML,0,0,0.0,125.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110077,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DEL MONTE PHILS - PHILIPINES,CRUSH PINEAPPLE,CRUSH PINEAPPLE,CAN 240 ML,CAN,240.000 ML, ,PINEAPPLE,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110023,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-MALAYSIA,DIET COKE,DIET COKE,PET 1500 ML,PET,1500.000 ML, ,COLA,,1500.0,ML,0,0,0.0,1500.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110060,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,THE COCACOLA COMPANY-IMPORTED,DIET COKE,DIET COKE,CAN 325 ML,CAN,325.000 ML, ,COLA,,325.0,ML,0,0,0.0,325.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110074,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-MALAYSIA,DIET COKE,DIET COKE,CAN 325 ML,CAN,325.000 ML, ,COLA,,325.0,ML,0,0,0.0,325.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110075,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-SINGAPORE,DIET COKE,DIET COKE,CAN 325 ML,CAN,325.000 ML, ,COLA,,325.0,ML,0,0,0.0,325.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110044,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,DIET PEPSI,DIET PEPSI,PET 1500 ML,PET,1500.000 ML, ,COLA,,1500.0,ML,0,0,0.0,1500.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110049,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,DIET PEPSI,DIET PEPSI,CAN 330 ML,CAN,330.000 ML, ,COLA,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110024,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-SINGAPORE,F & N,F & N ORANGE,ORANGE CRUSH PET 1500 ML,PET,1500.000 ML, ,ORANGE,,1500.0,ML,0,0,0.0,1500.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110026,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-MALAYSIA,F & N,F & N TONIC WATER,MINUMAN TAWAR CAN 325 ML,CAN,325.000 ML, ,SODA,,325.0,ML,0,0,0.0,325.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110027,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-SINGAPORE,F & N,F & N APPLE,APPLE CAN 330 ML,CAN,330.000 ML, ,APPLE,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110028,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-SINGAPORE,F & N,F & N GRAPE,GRAPE CAN 330 ML,CAN,330.000 ML, ,GRAPE,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110030,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,F & N COCACOLA-SINGAPORE,F & N,F & N ORANGE,ORANGE CRUSH PET 500 ML,PET,500.000 ML, ,ORANGE,,500.0,ML,0,0,0.0,500.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110009,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,ORANGE RGB 250 ML,RGB,250.000 ML, ,ORANGE,,250.0,ML,0,0,0.0,250.0,0.0,,,Y,ACTIVE,,0,2,,,
20110032,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,THE COCACOLA COMPANY-IMPORTED,FANTA,FANTA ORANGE,ORANGE CAN 325 ML,CAN,325.000 ML, ,ORANGE,,325.0,ML,0,0,0.0,325.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110033,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,THE COCACOLA COMPANY-IMPORTED,FANTA,FANTA ORANGE,ORANGE CAN 355 ML,CAN,355.000 ML, ,ORANGE,,355.0,ML,0,0,0.0,355.0,0.0,,,N,INACTIVE,INACTIVE FROM MARCH 2024,4,2,,,202403.0
20110072,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA LEMON,LEMON RGB 250 ML,RGB,250.000 ML, ,LEMON,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110073,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA,SODA RGB 250 ML,RGB,250.000 ML, ,SODA,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110071,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AMRIT JUICE & SAUCE - NEPAL,FRESH JUICY,FRESH JUICY,PPH 200 ML,PPH,200.000 ML, ,ORANGE,,200.0,ML,0,0,0.0,200.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110021,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DUGAR FOOD & BEVERAGE-NEPAL,FROOTI,FROOTI,MANGO TPK 200 ML,TPK,200.000 ML, ,MANGO,,200.0,ML,0,0,0.0,200.0,0.0,,,Y,ACTIVE,,0,2,,,
20110002,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AL-AIN NATIONAL JUICE-UAE,FRUIT COCKTAIL,FRUIT COCKTAIL,TPK 250 ML-AL,TPK,250.000 ML, ,MIXED FRUIT,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
40111023,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,SIRJANA PURE WATER - NEPAL,H20,H20,PET 1000 ML,PET,1000.000 ML, ,,,1000.0,ML,0,0,0.0,1000.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110078,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFI,JEFI,CAN 240 ML,CAN,240.000 ML, ,GUAVA,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110079,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFI,JEFI,CAN 240 ML,CAN,240.000 ML, ,GUAVA,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110080,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFI,JEFI,CAN 240 ML,CAN,240.000 ML, ,GUAVA,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110081,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFI,JEFI,CAN 250 ML,CAN,250.000 ML, ,GUAVA,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110082,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFI,JEFI,CAN 250 ML,CAN,250.000 ML, ,GUAVA,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110083,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFI,JEFI,CAN 250 ML,CAN,250.000 ML, ,GUAVA,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,BLOCK THIS CODE AS PRODUCT IS NOT AVAILABLE IN THE MARKET,2,2,,,
20110035,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFIT LYCHEE DRINK,JEFIT LYCHEE DRINK,MINUMAN LAICI CAN 300 ML,CAN,300.000 ML, ,LYCHEE,,300.0,ML,0,0,0.0,300.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110036,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JEENHUATE FOOD - MALYASIA,JEFIT LYCHEE DRINK,JEFIT LYCHEE DRINK,MINUMAN OREN CAN 300 ML,CAN,300.000 ML, ,LYCHEE,,300.0,ML,0,0,0.0,300.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110103,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,RAYBOT DRINKS-NEPAL,JUICY,JUICY,ORANGE PPH 170 ML,PPH,170.000 ML, ,ORANGE,,170.0,ML,0,0,0.0,170.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
40111003,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,AQUA MINERAL NEPAL LTD.- NEPAL,LA HUNDRED,LA HUNDRED,PET 1000 ML,PET,1000.000 ML, ,,,1000.0,ML,0,0,0.0,1000.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110100,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,LEHAR,LEHAR,SODA PET 1500 ML,PET,1500.000 ML, ,SODA,,1500.0,ML,0,0,0.0,1500.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110034,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,GOLDEN CIRCLE LTD.-AUSTRALIA,LEMONADE,LEMONADE,CAN 375 ML,CAN,375.000 ML, ,LEMON,,375.0,ML,0,0,0.0,375.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110085,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,MINUMAN-MALYASIA,LYCHEE,LYCHEE,CAN 300 ML,CAN,300.000 ML, ,LYCHEE,,300.0,ML,0,0,0.0,300.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110037,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,MALEE SAMPRAN - THAILAND,MALEE,MALEE,CHRYSANTHEMUM DR CAN 240 ML,CAN,240.000 ML, ,OTHERS,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110003,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AL-AIN NATIONAL JUICE-UAE,MANGO,MANGO,TPK 250 ML-AL,TPK,250.000 ML, ,MANGO,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110068,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AL-AIN NATIONAL JUICE-UAE,MANGO,MANGO,TPK 125 ML-AL,TPK,125.000 ML, ,MANGO,,125.0,ML,0,0,0.0,125.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110017,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DIBUAT UNTUK UNZA- MALAYSIA,MERIGOLD,MERIGOLD,GRAPE DRINK TPK 250 ML,TPK,250.000 ML, ,GRAPE,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110018,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DIBUAT UNTUK UNZA- MALAYSIA,MERIGOLD,MERIGOLD,LYCHEE DRINK TPK 250 ML,TPK,250.000 ML, ,LYCHEE,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110019,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DIBUAT UNTUK UNZA- MALAYSIA,MERIGOLD,MERIGOLD,MINUMAN MANGGA TPK 250 ML,TPK,250.000 ML, ,MANGO,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110020,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DIBUAT UNTUK UNZA- MALAYSIA,MERIGOLD,MERIGOLD,ORANGE DRINK TPK 250 ML,TPK,250.000 ML, ,ORANGE,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110045,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MIRINDA,MIRINDA ORANGE,ORANGE PET 1500 ML,PET,1500.000 ML, ,ORANGE,,1500.0,ML,0,0,0.0,1500.0,0.0,,,Y,ACTIVE,,0,2,,,
20110047,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MIRINDA,MIRINDA ORANGE,ORANGE CAN 330 ML,CAN,330.000 ML, ,ORANGE,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110088,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE,APPLE JUICE CAN 240 ML,CAN,240.000 ML, ,APPLE,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110089,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE,ORANGE JUICE CAN 240 ML,CAN,240.000 ML, ,ORANGE,,240.0,ML,0,0,0.0,240.0,0.0,,,Y,ACTIVE,,0,2,,,
20110090,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE,PAPAYA JUICE CAN 240 ML,CAN,240.000 ML, ,PAPAYA,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110091,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE,PINEAPPLE JUICE CAN 240 ML,CAN,240.000 ML, ,PINEAPPLE,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110092,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE,RAM BUTAN JUICE CAN 240 ML,CAN,240.000 ML, ,RAMBUTAN,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110093,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE,SUA DUA CAN 240 ML,CAN,240.000 ML, ,OTHERS,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110070,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AL-AIN NATIONAL JUICE-UAE,ORANGE DIRNK,ORANGE DIRNK,TPK 250 ML-AL,TPK,250.000 ML, ,ORANGE,,250.0,ML,0,0,0.0,250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110040,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,PEPSI,PEPSI,CAN 300 ML,CAN,300.000 ML, ,COLA,,300.0,ML,0,0,0.0,300.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110042,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,PEPSI,PEPSI,CAN 355 ML,CAN,355.000 ML, ,COLA,,355.0,ML,0,0,0.0,355.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110048,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,CAN 330 ML,CAN,330.000 ML, ,COLA,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110050,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 500 ML,PET,500.000 ML, ,COLA,,500.0,ML,0,0,0.0,500.0,0.0,,,Y,ACTIVE,,0,2,,,
20110101,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 1500 ML,PET,1500.000 ML, ,COLA,,1500.0,ML,0,0,0.0,1500.0,0.0,,,Y,ACTIVE,,0,2,,,
20110084,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,MALEE SAMPRAN - THAILAND,PINE APPLE JUICE,PINE APPLE JUICE,CAN 180 ML,CAN,180.000 ML, ,PINEAPPLE,,180.0,ML,0,0,0.0,180.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110056,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,PT KAPAL-INDONESIA,POCARI SWEET,POCARI SWEET,ISOTONIC DRINK CAN 330 ML,CAN,330.000 ML, ,OTHERS,,330.0,ML,0,0,0.0,330.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110102,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,POKTA CORPORATION-SINGAPORE,POKTA MILK COFFEE,POKTA MILK COFFEE,CAN 240 ML,CAN,240.000 ML, ,COFFEE,,240.0,ML,0,0,0.0,240.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110067,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,RAYBOT DRINKS-NEPAL,POP,POP,SODA PET 300 ML,PET,300.000 ML, ,SODA,,300.0,ML,0,0,0.0,300.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110094,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,ORIENTAL FRUIT & BEV.- NEPAL,POPEYE ORANGE,POPEYE ORANGE,PET 200 ML,PET,200.000 ML, ,ORANGE,,200.0,ML,0,0,0.0,200.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
20110013,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL,MANGO NECTOR TPK 1000 ML,TPK,1000.000 ML, ,MANGO,,1000.0,ML,0,0,0.0,1000.0,0.0,,,Y,ACTIVE,,0,2,,,
20110014,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL,MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML, ,MIXED FRUIT,,1000.0,ML,0,0,0.0,1000.0,0.0,,,Y,ACTIVE,,0,2,,,
20110015,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL,PINEAPPLE JUICE TPK 1000 ML,TPK,1000.000 ML, ,PINEAPPLE,,1000.0,ML,0,0,0.0,1000.0,0.0,,,Y,ACTIVE,,0,2,,,
